permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/allihub,Allihub,http://www.allihub.com,,"1,700,000",operating,USA,CA,SF Bay,Mountain View,1,1/1/10, 2010-01 ,2010-Q1,2010,4/1/13,4/1/13,
/company/allin-corporation,Allin corporation,http://allin.com,,"3,000,000",operating,USA,PA,Pittsburg,Pittsburgh,2,1/1/94, 1994-01 ,1994-Q1,1994,8/29/13,3/7/14,
/company/allinea-software,Allinea Software,http://www.allinea.com,software,"643,000",operating,GBR,,Warwick,Warwick,1,1/1/09, 2009-01 ,2009-Q1,2009,10/7/09,10/7/09,10/11/13
/company/alliqua,Alliqua,http://alliqua.com,biotech,"20,516,578",ipo,USA,NY,New York,NEW YORK,6,,,,,3/17/11,11/26/13,1/1/13
/company/allmoxy,Allmoxy,http://www.allmoxy.com,software,"1,000,000",operating,USA,UT,Salt Lake City,Tremonton,1,1/1/08, 2008-01 ,2008-Q1,2008,6/28/12,6/28/12,1/1/08
/company/allmyapps,Allmyapps,http://allmyapps.com,web,"1,281,800",operating,FRA,,Paris,Paris,1,6/4/09, 2009-06 ,2009-Q2,2009,9/2/10,9/2/10,12/20/11
/company/allo-communications,ALLO Communications,http://www.allocommunications.com,mobile,"8,135,000",operating,USA,NE,unknown,IMPERIAL,3,1/1/03, 2003-01 ,2003-Q1,2003,3/11/11,10/23/13,
/company/allocab,Allocab,http://www.allocab.com,mobile,,operating,FRA,,Paris,Paris,1,5/4/11, 2011-05 ,2011-Q2,2011,2/20/13,2/20/13,5/4/11
/company/allocade,Allocade,http://www.allocade.com,biotech,"11,587,263",operating,USA,CA,SF Bay,Menlo Park,3,1/1/04, 2004-01 ,2004-Q1,2004,8/7/09,8/15/11,4/1/11
/company/allocadia,Allocadia,http://www.allocadia.com,enterprise,"1,000,000",operating,CAN,,Vancouver,Vancouver,1,1/1/10, 2010-01 ,2010-Q1,2010,1/30/13,1/30/13,1/30/14
/company/allocure,AlloCure,http://www.allocure.com,biotech,"32,488,259",operating,USA,MA,Boston,Burlington,4,1/1/08, 2008-01 ,2008-Q1,2008,7/8/09,4/2/12,1/1/12
/company/allofme,AllofMe,http://www.allofme.com,software,,operating,ISR,,Tel Aviv,Tel-Aviv,1,5/1/07, 2007-05 ,2007-Q2,2007,11/1/07,11/1/07,4/1/13
/company/allon-therapeutics,Allon Therapeutics,http://www.allontherapeutics.com,biotech,"11,626,182",ipo,CAN,,Vancouver,Vancouver,2,,,,,3/3/10,5/17/12,
/company/alloptic,Alloptic,http://www.alloptic.com,public_relations,"38,000,000",closed,USA,CA,SF Bay,Livermore,2,1/1/99, 1999-01 ,1999-Q1,1999,8/23/05,6/22/06,
/company/allostatix,Allostatix,http://allostatix.com,health,"200,000",operating,USA,OH,Cincinnati,Cincinnati,1,1/1/05, 2005-01 ,2005-Q1,2005,7/14/09,7/14/09,
/company/allostera-pharma,Allostera Pharma,http://www.allostera.com/about.html,biotech,"15,400,000",operating,CAN,,Montreal,Montreal,1,1/1/05, 2005-01 ,2005-Q1,2005,7/27/09,7/27/09,
/company/allotrope-partners,Allotrope Partners,,,"5,000,000",operating,USA,CA,SF Bay,OAKLAND,1,,,,,1/6/14,1/6/14,
/company/allovue,Allovue,http://allovue.com,education,"800,000",operating,USA,MD,Baltimore,Baltimore,1,2/5/13, 2013-02 ,2013-Q1,2013,2/5/14,2/5/14,2/1/14
/company/alloy-digital,Alloy Digital,http://www.alloydigital.com,advertising,"30,000,000",operating,USA,NY,New York,New York,1,1/1/09, 2009-01 ,2009-Q1,2009,3/7/13,3/7/13,
/company/allozyne,Allozyne,http://www.allozyne.com,biotech,"36,902,500",operating,USA,WA,Seattle,Seattle,4,1/1/05, 2005-01 ,2005-Q1,2005,12/6/05,4/5/13,
/company/allpeers,AllPeers,http://www.allpeers.com,web,,closed,GBR,,London,Oxford,1,8/1/04, 2004-08 ,2004-Q3,2004,3/1/06,3/1/06,
/company/allplayers-com,AllPlayers.com,http://AllPlayers.com,software,"2,449,500",operating,USA,TX,Dallas,Addison,1,4/1/09, 2009-04 ,2009-Q2,2009,2/22/11,2/22/11,3/7/14
/company/allschoolstuff-com,AllSchoolStuff.com,http://www.allschoolstuff.com,ecommerce,"1,500,000",operating,IND,,Gurgaon,Gurgaon,1,9/1/11, 2011-09 ,2011-Q3,2011,9/1/12,9/1/12,9/1/11
/company/alltech-medical-systems,Alltech Medical Systems,http://www.alltechmed.com,medical,"6,599,285",operating,CHN,,chengdu,Chengdu,4,,,,,9/1/06,1/1/11,
/company/allthetopbananas-com,Allthetopbananas.com,http://www.allthetopbananas.com/MediaPack/WhatWeDo.aspx,search,"858,800",operating,GBR,,Peterborough,Peterborough,1,1/2/07, 2007-01 ,2007-Q1,2007,11/1/06,11/1/06,1/2/07
/company/alltrails-com,AllTrails,http://alltrails.com,sports,"2,879,987",operating,USA,CA,SF Bay,San Francisco,5,1/1/10, 2010-01 ,2010-Q1,2010,9/1/10,4/1/13,9/1/11
/company/alltuition,Alltuition,http://www.alltuition.com,finance,"4,015,000",operating,USA,IL,Illinois - Other,,3,1/1/10, 2010-01 ,2010-Q1,2010,6/1/10,7/1/12,3/8/11
/company/allurent,Allurent,http://www.allurent.com,web,"2,000,000",acquired,USA,MA,Boston,Cambridge,1,1/1/05, 2005-01 ,2005-Q1,2005,2/22/10,2/22/10,1/1/07
/company/alluring-logic,Alluring Logic,http://alluringlogic.com,software,,operating,USA,NY,New York,New york,1,8/22/09, 2009-08 ,2009-Q3,2009,7/25/13,7/25/13,
/company/allurion-technologies,Allurion Technologies,http://www.alluriontechnologies.com,medical,"2,850,547",operating,USA,MA,Boston,Wellesley,2,1/1/09, 2009-01 ,2009-Q1,2009,7/26/12,4/22/13,1/9/12
/company/allux-medical,Allux Medical,,medical,"6,400,000",operating,USA,CA,SF Bay,Menlo Park,1,,,,,8/29/05,8/29/05,1/1/05
/company/allvoices,Allvoices,http://www.allvoices.com,news,"4,276,568",acquired,USA,CA,SF Bay,San Francisco,2,2/1/08, 2008-02 ,2008-Q1,2008,7/31/06,1/26/10,5/4/11
/company/allworx,Allworx,http://www.allworx.com,mobile,"8,500,000",acquired,USA,NY,Rochester,East Rochester,3,7/1/98, 1998-07 ,1998-Q3,1998,8/1/05,6/12/06,10/1/05
/company/ally-home-care,Ally Home Care,http://allyhomecare.net,health,"200,000",operating,USA,CA,SF Bay,Fremont,1,,,,,10/30/13,10/30/13,
/company/allyalign-health,AllyAlign Health,http://www.allyalign.com,health,,operating,USA,VA,Glen Allen,Glen Allen,1,,,,,1/8/14,1/8/14,
/company/allydvm,allyDVM,http://allydvm.com,software,"200,000",operating,USA,MA,Boston,Cambridge,1,1/1/11, 2011-01 ,2011-Q1,2011,8/22/12,8/22/12,
/company/allyes-advertisement-network,Allyes Advertisement Network,http://data.iresearch.cn/company/8101.shtml,advertising,"140,500,000",operating,CHN,,Beijing,Beijing,4,,,,,1/1/00,3/1/12,
/company/allylix,Allylix,http://www.allylix.com,biotech,"27,200,000",operating,USA,CA,San Diego,San Diego,2,1/1/02, 2002-01 ,2002-Q1,2002,1/28/10,3/12/12,7/1/13
/company/allyve,allyve,http://www.allyve.com,software,,closed,DEU,,Hamburg,Hamburg,2,9/1/07, 2007-09 ,2007-Q3,2007,9/1/07,5/1/10,3/6/12
/company/almashopping,Almashopping.com,http://www.almashopping.com,ecommerce,"1,025,000",operating,ARG,,Buenos Aires,Buenos Aires,2,6/1/12, 2012-06 ,2012-Q2,2012,8/1/12,1/1/13,
/company/almaviva-sant,Almaviva Sant_,http://almaviva-sante.com,health,"51,464,000",operating,FRA,,France - Other,,1,1/1/07, 2007-01 ,2007-Q1,2007,11/28/13,11/28/13,
/company/alminder,Alminder,http://alminder.com,mobile,"1,525,000",operating,USA,CA,SF Bay,Palo Alto,1,4/1/12, 2012-04 ,2012-Q2,2012,10/22/13,10/22/13,4/1/12
/company/almondnet,AlmondNet,http://www.almondnet.com,advertising,"5,407,657",operating,USA,NY,New York,New York,2,1/1/98, 1998-01 ,1998-Q1,1998,2/2/10,10/2/12,
/company/almondy,Almondy,http://www.almondy.com,hospitality,"10,038,300",acquired,GBR,,London,London,3,1/1/92, 1992-01 ,1992-Q1,1992,1/1/96,2/5/08,
/company/aln-medical-management,ALN Medical Management,http://alnmm.com,health,"3,700,000",operating,USA,CO,Denver,Centennial,1,1/1/00, 2000-01 ,2000-Q1,2000,9/3/09,9/3/09,
/company/alnara-pharmaceuticals,Alnara Pharmaceuticals,http://www.alnara.com,biotech,"55,000,000",acquired,USA,MA,Boston,Cambridge,2,1/1/08, 2008-01 ,2008-Q1,2008,10/30/08,1/28/10,1/1/10
/company/alnylam-pharmaceuticals,Alnylam Pharmaceuticals,http://www.alnylam.com,medical,"710,000,000",ipo,USA,MA,Boston,Cambridge,2,,,,,3/28/11,1/13/14,3/6/14
/company/alo-networks,Alo Networks,http://alonetworks.com,mobile,"445,000",closed,USA,MD,Washington DC,Rockville,1,1/1/11, 2011-01 ,2011-Q1,2011,4/27/11,4/27/11,
/company/alo7,Alo7,http://alo7.com,education,,operating,CHN,,Shanghai,Shanghai,1,1/1/04, 2004-01 ,2004-Q1,2004,6/6/13,6/6/13,
/company/aloha,ALOHA,http://ALOHA.com,health,"4,500,000",operating,USA,NY,New York,New York,1,1/1/12, 2012-01 ,2012-Q1,2012,1/21/14,1/21/14,11/19/13
/company/alohar-mobile,Alohar Mobile,http://alohar.com,mobile,"2,750,000",operating,USA,CA,SF Bay,Palo Alto,2,10/28/10, 2010-10 ,2010-Q4,2010,4/24/11,4/24/11,1/1/13
/company/aloompa,Aloompa,http://www.aloompa.com,mobile,"500,000",operating,USA,TN,Nashville,Nashville,1,1/1/09, 2009-01 ,2009-Q1,2009,6/14/13,6/14/13,1/1/11
/company/aloqa,Aloqa,http://www.aloqa.com,mobile,"1,500,000",acquired,DEU,,Munich,Munich,1,5/7/07, 2007-05 ,2007-Q2,2007,7/16/09,7/16/09,9/16/10
/company/alorica,Alorica,http://www.alorica.com,software,"2,620,018",operating,USA,CA,Los Angeles,Chino,1,1/1/99, 1999-01 ,1999-Q1,1999,8/13/09,8/13/09,4/29/10
/company/alorum,Alorum,http://alorum.com,software,"200,000",operating,USA,FL,Tampa,Palm Harbor,1,1/13/06, 2006-01 ,2006-Q1,2006,8/27/13,8/27/13,
/company/alosko,ALOSKO,http://www.alosko.com,education,"50,000",operating,SWE,,Jonkoping,J_nk_ping,1,5/9/13, 2013-05 ,2013-Q2,2013,6/12/13,6/12/13,5/9/13
/company/alpha-orthopaedics,Alpha Orthopaedics,http://www.alphaorthopaedics.com,medical,"3,092,294",operating,USA,CA,SF Bay,Hayward,1,,,,,7/7/10,7/7/10,
/company/alpha-payments-cloud,Alpha Payments Cloud,http://www.alphapaymentscloud.com,enterprise,"12,000,000",operating,SGP,,Singapore - Other,,1,1/1/11, 2011-01 ,2011-Q1,2011,4/30/13,4/30/13,
/company/alphabet-energy,Alphabet Energy,http://www.alphabetenergy.com,cleantech,"31,000,000",operating,USA,CA,SF Bay,San Francisco,4,1/1/09, 2009-01 ,2009-Q1,2009,5/3/10,3/11/13,1/1/13
/company/alphabeta-labs,AlphaBeta Labs,http://alphabetalabs.com,ecommerce,"40,000",operating,IND,,Bangalore,Bangalore,1,1/1/10, 2010-01 ,2010-Q1,2010,7/17/12,7/17/12,9/22/10
/company/alphaboost,AlphaBoost,http://alphaboost.com,advertising,"1,000,000",operating,USA,CA,Venice Beach,Venice Beach,1,11/11/11, 2011-11 ,2011-Q4,2011,5/21/12,5/21/12,11/11/11
/company/alphacare-holdings,AlphaCare Holdings,http://alphacare.com,biotech,"17,415,364",operating,USA,NY,New York,Brooklyn,2,1/1/12, 2012-01 ,2012-Q1,2012,8/14/13,1/14/14,5/1/13
/company/alphacityguides,alphacityguides,http://alphacityguides.com,travel,,operating,,,unknown,,1,1/1/13, 2013-01 ,2013-Q1,2013,7/1/12,7/1/12,
/company/alphaclone,AlphaClone,http://www.alphaclone.com,finance,"1,400,000",operating,USA,CA,SF Bay,San Francisco,3,3/1/08, 2008-03 ,2008-Q1,2008,2/1/08,7/10/12,7/10/12
/company/alphanation,AlphaNation,http://www.alphanation.com,finance,"650,000",closed,USA,NY,New York,New York,3,1/1/10, 2010-01 ,2010-Q1,2010,3/1/11,10/1/11,
/company/alphasights,AlphaSights,http://www.alphasights.com,consulting,,operating,GBR,NY,London,London,1,1/1/09, 2009-01 ,2009-Q1,2009,1/1/08,1/1/08,3/12/13
/company/alphasmart,AlphaSmart,,,,ipo,USA,CA,SF Bay,Los Gatos,1,1/1/92, 1992-01 ,1992-Q1,1992,6/4/99,6/4/99,
/company/alphastripe,AlphaStripe,http://www.AlphaStripe.com,social,,closed,USA,AZ,Phoenix,Scottsdale,1,5/2/12, 2012-05 ,2012-Q2,2012,11/28/12,11/28/12,
/company/alphatec-spine,Alphatec Spine,http://www.alphatecspine.com,medical,"58,950,000",ipo,USA,CA,San Diego,Carlsbad,2,1/1/90, 1990-01 ,1990-Q1,1990,11/9/12,3/17/14,
/company/alphathrottle-com,ALPHAThrottle.com,http://www.alphathrottle.co.cc,news,"250,000",closed,,,unknown,,3,1/1/11, 2011-01 ,2011-Q1,2011,11/2/10,8/1/11,
/company/alpheus-communications,Alpheus Communications,http://www.alpheus.net,network_hosting,"135,000,000",operating,USA,TX,Houston,Houston,1,1/1/01, 2001-01 ,2001-Q1,2001,6/11/13,6/11/13,
/company/alphion,Alphion,http://www.alphion.com,network_hosting,"22,100,000",operating,USA,NJ,Philadelphia,Princeton Junction,2,,,,,9/1/05,1/4/10,1/1/02
/company/alpine-data-labs,Alpine Data Labs,http://www.alpinenow.com,analytics,"23,500,000",operating,USA,CA,SF Bay,San Francisco,2,1/1/11, 2011-01 ,2011-Q1,2011,5/11/11,11/22/13,10/15/13
/company/alpine-replay,Alpine Replay,,,,operating,,,unknown,,1,,,,,1/7/14,1/7/14,
/company/alpinereplay,AlpineReplay,http://www.alpinereplay.com,hardware,"2,132,731",operating,USA,CA,Los Angeles,HUNTINGTON BEACH,1,9/1/10, 2010-09 ,2010-Q3,2010,2/21/14,2/21/14,
/company/alsbridge,Alsbridge,http://www.alsbridge.com,consulting,,operating,USA,TX,Dallas,Dallas,1,1/1/03, 2003-01 ,2003-Q1,2003,1/8/13,1/8/13,7/1/14
/company/alseres-pharmaceuticals,Alseres Pharmaceuticals,,biotech,"5,900,000",operating,USA,ME,TBD,Hopkinton,3,,,,,3/19/09,11/4/09,
/company/alsyon-technologies,Alsyon Technologies,http://www.alsyon-technologies.com,software,"3,808,000",operating,FRA,,Le Pecq,Le Pecq,2,9/30/03, 2003-09 ,2003-Q3,2003,11/29/07,3/31/10,
/company/alt-bioscience,ALT Bioscience,,biotech,"3,219,763",operating,USA,KY,Lexington,Lexington,3,1/1/97, 1997-01 ,1997-Q1,1997,11/13/09,1/16/14,
/company/alt12-apps,Alt12 Apps,http://www.alt12.com,mobile,"1,260,000",operating,USA,CA,SF Bay,San Francisco,1,9/1/09, 2009-09 ,2009-Q3,2009,4/17/12,4/17/12,4/16/12
/company/alta-analog,Alta Analog,http://alta-analog.com,semiconductor,"1,700,000",operating,USA,CA,SF Bay,Campbell,1,,,,,5/12/11,5/12/11,
/company/alta-devices,Alta Devices,http://www.altadevices.com,other,"72,000,000",acquired,USA,CA,SF Bay,Santa Clara,1,1/1/07, 2007-01 ,2007-Q1,2007,3/9/11,3/9/11,1/1/12
/company/alta-rail-technology,Alta Rail Technology,http://www.alta-rt.com,hardware,"15,000,000",operating,BRA,,TBD,Colombo,1,1/1/03, 2003-01 ,2003-Q1,2003,5/8/13,5/8/13,
/company/alta-wind-energy-center,Alta Wind Energy Center,http://altawindenergycenter.com,cleantech,"102,000,000",closed,USA,CA,Mojave,Mojave,1,,,,,6/22/11,6/22/11,6/22/11
/company/altacor,Altacor,http://altacoreyeproducts.co.uk,biotech,"3,050,506",operating,GBR,,London,Cambridge,1,,,,,2/9/11,2/9/11,
/company/altai-technologies,Altai Technologies,http://www.altaitechnologies.com,network_hosting,"10,000,000",operating,HKG,,Shatin,Shatin,1,,,,,9/14/06,9/14/06,
/company/altair-prep,Altair Prep,http://altairprep.com,education,,operating,USA,GA,Atlanta,Atlanta,1,12/1/11, 2011-12 ,2011-Q4,2011,12/5/12,12/5/12,
/company/altair-semiconductor,Altair Semiconductor,http://www.altair-semi.com,semiconductor,"99,000,000",operating,ISR,,Hod Hasharon,Hod Hasharon,5,5/1/05, 2005-05 ,2005-Q2,2005,12/8/05,7/1/13,4/1/07
/company/altair-therapeutics,Altair Therapeutics,http://www.altairthera.com,biotech,"23,466,666",closed,USA,CA,San Diego,San Diego,2,,,,,11/17/09,2/2/10,1/1/07
/company/altammune,Altammune,,biotech,"46,000",operating,USA,MD,Baltimore,Baltimore,1,1/1/09, 2009-01 ,2009-Q1,2009,1/15/11,1/15/11,
/company/altar,Altar,http://altarco.com,hospitality,"210,000",operating,USA,OR,Portland,Lake Oswego,1,1/1/12, 2012-01 ,2012-Q1,2012,5/11/12,5/11/12,
/company/altarock-energy,AltaRock Energy,http://www.altarockenergy.com,cleantech,"26,250,000",operating,USA,WA,Seattle,Seattle,1,1/1/07, 2007-01 ,2007-Q1,2007,8/1/08,8/1/08,8/5/10
/company/altasens,AltaSens,http://www.altasens.com,hardware,"15,102,417",operating,USA,CA,Los Angeles,Westlake Village,1,,,,,4/13/11,4/13/11,
/company/altatech,Altatech,http://www.altatech-sc.com,semiconductor,"2,400,000",operating,FRA,,France - Other,,1,,,,,10/24/05,10/24/05,
/company/altavian,Altavian,http://altavian.com,other,"22,950",operating,USA,FL,Gainesville,Gainesville,1,1/1/11, 2011-01 ,2011-Q1,2011,7/10/13,7/10/13,
/company/altavitas,AltaVitas,http://altavitas.com,health,"387,996",closed,USA,CA,SF Bay,Sunnyvale,1,1/1/11, 2011-01 ,2011-Q1,2011,2/2/12,2/2/12,
/company/altavoz,Altavoz,http://Altavoz.com,games_video,"475,000",operating,USA,MD,Washington DC,Rockville,4,4/4/11, 2011-04 ,2011-Q2,2011,9/11/12,1/31/13,8/19/13
/company/alte-technologies,ALTe Technologies,http://altept.com,finance,"17,000,000",operating,USA,MI,Detroit,Auburn Hills,2,1/1/08, 2008-01 ,2008-Q1,2008,2/5/10,6/5/12,
/company/altea-therapeutics,Altea Therapeutics,http://alteatherapeutics.com,biotech,"3,685,000",operating,USA,GA,Atlanta,Atlanta,2,1/1/98, 1998-01 ,1998-Q1,1998,5/13/09,10/24/10,
/company/altech-software,Altech Software,http://www.visionforfood.com,software,"441,000",operating,GBR,,Cwmbran,Cwmbran,1,1/1/05, 2005-01 ,2005-Q1,2005,6/1/10,6/1/10,
/company/altenera-technology,Altenera Technology,http://altenera.com,cleantech,"100,000",operating,USA,MD,Washington DC,Bethesda,1,,,,,1/1/13,1/1/13,
/company/alter-eco,Alter Eco,http://www.alterecofoods.com,,"3,050,000",operating,USA,CA,SF Bay,San Francisco,2,,,,,4/1/10,7/1/12,
/company/alter-way,Alter Way,http://www.alterway.fr,enterprise,"2,640,000",operating,FRA,,Saint Cloud,Saint Cloud,1,,,,,3/12/07,3/12/07,
/company/alter-g,Alter-G,http://www.alter-g.com,medical,"23,000,000",operating,USA,CA,SF Bay,Fremont,4,1/1/05, 2005-01 ,2005-Q1,2005,4/9/07,8/13/12,
/company/alterg,AlterG,http://www.alterg.com,other,"12,310,333",operating,USA,CA,SF Bay,Fremont,2,6/1/07, 2007-06 ,2007-Q2,2007,1/3/11,8/8/12,
/company/altergeo,AlterGeo,http://community.sk.ru/net/1120279,social,"11,000,000",operating,RUS,,Moscow,Moscow,2,1/1/08, 2008-01 ,2008-Q1,2008,1/1/09,6/9/11,7/11/13
/company/altermune-technologies,Altermune Technologies,,biotech,"7,000,000",operating,USA,CA,Los Angeles,Irvine,1,1/1/10, 2010-01 ,2010-Q1,2010,9/22/11,9/22/11,
/company/alternative-green-technologies,Alternative Green Technologies,http://www.altgreentech.com/home.htm,cleantech,"10,000",closed,USA,NY,Uniondale,Uniondale,1,1/1/87, 1987-01 ,1987-Q1,1987,11/24/09,11/24/09,
/company/alterpoint,AlterPoint,http://www.alterpoint.com,software,"26,800,000",acquired,USA,TX,Austin,Austin,3,1/1/01, 2001-01 ,2001-Q1,2001,1/1/03,1/17/05,1/1/07
/company/alteryx,"Alteryx, Inc.",http://alteryx.com,analytics,"18,000,000",operating,USA,CA,Los Angeles,Irvine,2,1/1/10, 2010-01 ,2010-Q1,2010,4/5/11,5/20/13,6/19/13
/company/althea-systems,Althea Systems,http://www.altheasystems.com,hardware,"3,000,000",operating,IND,,Bangalore,Bangalore,1,1/1/09, 2009-01 ,2009-Q1,2009,11/17/10,11/17/10,10/26/12
/company/altheadx,AltheaDx,http://altheadx.com,biotech,"10,824,363",operating,USA,CA,San Diego,San Diego,2,1/1/09, 2009-01 ,2009-Q1,2009,8/13/09,6/27/13,
/company/altheos,Altheos,http://altheos.net,biotech,"32,500,000",closed,USA,CA,SF Bay,South San Francisco,2,,,,,4/5/10,2/9/12,
/company/altherx-pharmaceuticals,AltheRx Pharmaceuticals,http://altherx.com,biotech,"15,000,000",operating,USA,PA,Philadelphia,Exton,1,1/1/10, 2010-01 ,2010-Q1,2010,5/2/13,5/2/13,4/1/12
/company/altheus-therapeutics,Altheus Therapeutics,http://www.altheustherapeutics.com,biotech,"10,055,948",operating,USA,OK,Oklahoma City,Oklahoma City,2,1/1/06, 2006-01 ,2006-Q1,2006,12/8/11,1/4/13,6/1/07
/company/althia,ALTHIA,http://www.althia.es,biotech,"3,855,000",operating,ESP,,Barcelona,Barcelona,1,,,,,11/4/12,11/4/12,
/company/alti-semiconductor,Alti Semiconductor,,semiconductor,"4,310,000",operating,KOR,,Yongin,Yongin,1,1/1/72, 1972-01 ,1972-Q1,1972,11/26/09,11/26/09,
/company/altia,Altia,http://altia.com,software,"1,157,500",operating,USA,CO,Colorado Springs,Colorado Springs,1,1/1/92, 1992-01 ,1992-Q1,1992,11/22/11,11/22/11,
/company/altia-systems,Altia Systems,http://altiasystems.com,mobile,"17,374,275",operating,USA,CA,SF Bay,Cupertino,2,1/1/11, 2011-01 ,2011-Q1,2011,10/28/13,12/27/13,
/company/alticast,Alticast,http://www.alticast.com,software,"21,000,000",operating,KOR,,Seoul,Seoul,1,1/1/99, 1999-01 ,1999-Q1,1999,7/25/06,7/25/06,
/company/altierre,Altierre,http://www.altierre.com,mobile,"60,000,000",operating,USA,CA,SF Bay,San Jose,4,1/1/03, 2003-01 ,2003-Q1,2003,1/1/05,5/1/08,1/1/10
/company/altigen-communications,AltiGen Communications,http://www.altigen.com,public_relations,"1,000,000",ipo,USA,CA,SF Bay,San Jose,1,,,,,2/18/14,2/18/14,1/1/96
/company/altilia,ALTILIA,http://www.altiliagroup.com/index.php,software,,operating,ITA,,Rende,Rende (CS),2,1/1/10, 2010-01 ,2010-Q1,2010,7/1/12,7/1/13,6/1/13
/company/altimet,Altimet,http://www.altimet.fr,hardware,"1,600,000",operating,FRA,,THONON-LES-BAINS,THONON-LES-BAINS,1,,,,,12/1/06,12/1/06,
/company/altiostar-networks,Altiostar Networks,http://altiostar.com,mobile,"60,500,002",operating,USA,MA,Boston,Tewksbury,2,1/1/11, 2011-01 ,2011-Q1,2011,3/7/13,8/26/13,
/company/altiostar-networks-inc,"Altiostar Networks, Inc.",http://www.altiostar.com,mobile,"9,500,000",operating,USA,MA,Boston,Tewksbury,1,,,,,4/26/12,4/26/12,
/company/altitude-co,Altitude Co.,http://altitude.co,travel,"25,000",operating,USA,CA,SF Bay,Sunnyvale,1,,,,,1/13/14,1/13/14,
/company/altitude-digital,Altitude Digital,http://www.altitudedigital.com,advertising,"5,200,000",operating,USA,CO,Denver,Denver,2,4/1/09, 2009-04 ,2009-Q2,2009,12/1/10,1/8/13,12/1/13
/company/altitude-games,Altitude Games,http://www.altitude-games.com,games_video,"275,000",operating,PHL,,Makati,Makati,1,3/1/14, 2014-03 ,2014-Q1,2014,3/6/14,3/6/14,
/company/altius-education,Altius Education,http://altiused.com,education,"26,600,000",acquired,USA,CA,SF Bay,San Francisco,2,1/1/09, 2009-01 ,2009-Q1,2009,9/23/09,11/17/10,2/1/13
/company/alto-cinco,ALTO CINCO,http://altocinco.com,other,"40,000",operating,USA,CA,unknown,Graton,1,,,,,10/26/12,10/26/12,
/company/altobeam,Altobeam,http://www.altobeam.com,semiconductor,"26,000,000",operating,CHN,,Beijing,Beijing,4,4/1/07, 2007-04 ,2007-Q2,2007,2/12/09,5/14/12,
/company/altobridge,Altobridge,http://www.altobridge.com,mobile,"19,800,000",operating,IRL,,Ireland - Other,,2,1/1/02, 2002-01 ,2002-Q1,2002,3/14/11,2/25/13,2/25/13
/company/altocom,Altocom,,,,acquired,,,unknown,,1,1/1/95, 1995-01 ,1995-Q1,1995,4/15/98,4/15/98,1/1/96
/company/alton-lane,Alton Lane,http://altonlane.com,ecommerce,"745,000",operating,USA,NY,New York,New York,1,1/1/09, 2009-01 ,2009-Q1,2009,10/18/11,10/18/11,
