permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
/company/turnip-truck-ii,Turnip Truck II,,mobile,"3,000,000",operating,USA,MO,Saint Louis,ST. LOUIS,1,12/31/05, 2010-01 ,2010-Q1,2010,6/30/06,6/30/06,,,,,,,,,
/company/turnkey-vacation-rentals,TurnKey Vacation Rentals,http://turnkeyvr.com,travel,"1,500,000",operating,USA,TX,Austin,Austin,1,9/30/08, 2012-10 ,2012-Q4,2012,8/12/09,8/12/09,,,,,,,,,
/company/turnstyle-analytics,Turnstyle Solutions,http://getturnstyle.com,analytics,"535,596",operating,CAN,,Toronto,Toronto,1,6/14/08, 2012-06 ,2012-Q2,2012,1/19/10,1/19/10,4/30/09,,,,,,,,
/company/turntable-fm,turntable.fm,http://turntable.fm,music,"7,000,000",closed,USA,NY,New York,New York,1,4/30/07, 2011-05 ,2011-Q2,2011,9/12/07,9/12/07,11/21/09,,,,,,,,
/company/turntide,TurnTide,,security,"750,000",acquired,,,unknown,,1,,,,,12/31/98,12/31/98,12/31/99,,,,,,,,
/company/turpitude,Turpitude,,games_video,"1,000,000",operating,USA,CA,SF Bay,Walnut Creek,1,,,,,6/29/07,6/29/07,7/28/07,,,,,,,,
/company/turtle-beach,Turtle Beach,http://turtlebeach.com,hardware,,operating,USA,NY,New York,Elmsford,1,12/31/70, 1975-01 ,1975-Q1,1975,10/19/06,10/19/06,2/17/09,,,,,,,,
/company/turtlecell,TurtleCell,http://www.turtlecell.com,ecommerce,"100,000",operating,USA,MI,Detroit,Ann Arbor,1,10/25/07, 2011-10 ,2011-Q4,2011,6/11/09,6/11/09,,,,,,,,,
/company/tusaar-corp,Tusaar Corp,http://tusaar.com,,"711,085",operating,USA,CO,Denver,Lafayette,1,,,,,2/10/10,2/10/10,,,,,,,,,
/company/tuscany-design-automation,Tuscany Design Automation,http://tuscanyda.com,software,"735,000",operating,USA,CO,Fort Collins,Fort Collins,2,12/31/97, 2002-01 ,2002-Q1,2002,9/1/06,11/7/07,,,,,,,,,
/company/tushky,Tushky,http://Tushky.com,other,"340,000",operating,IND,,Mumbai,MUMBAI,4,8/31/07, 2011-09 ,2011-Q3,2011,5/31/07,9/1/09,4/14/09,,,,,,,,
/company/tut-systems,Tut Systems,,public_relations,"21,850,000",operating,USA,OR,Portland,Lake Oswego,2,12/31/78, 1983-01 ,1983-Q1,1983,7/18/01,8/21/02,12/31/95,,,,,,,,
/company/tuta-co,tuta.co,http://tuta.co,ecommerce,"50,000",operating,COL,,Bogota,Bogota,1,2/14/08, 2012-02 ,2012-Q1,2012,7/31/08,7/31/08,1/4/08,,,,,,,,
/company/tutamee,Tutamee,http://www.tutamee.com,web,"30,000",operating,GHA,,Accra,Accra,1,6/30/06, 2010-07 ,2010-Q3,2010,6/30/06,6/30/06,,,,,,,,,
/company/tute-genomics,Tute Genomics,http://tutegenomics.com,biotech,"2,725,000",operating,USA,CA,Los Angeles,Los Angeles,2,7/12/08, 2012-07 ,2012-Q3,2012,12/31/08,12/31/09,12/30/08,,,,,,,,
/company/tutellus,Tutellus,http://www.tutellus.com,education,,operating,ESP,,Madrid,Madrid,1,1/9/08, 2012-01 ,2012-Q1,2012,1/9/08,1/9/08,5/5/09,,,,,,,,
/company/tutor,Tutor,http://www.tutor.com,education,"13,500,000",acquired,USA,NY,New York,New York,1,11/7/94, 1998-11 ,1998-Q4,1998,4/30/03,4/30/03,12/31/08,,,,,,,,
/company/tutor-assignment,Tutor Assignment,http://www.tutorassignment.com,education,"25,000",operating,USA,VA,Washington DC,Herndon,1,12/31/06, 2011-01 ,2011-Q1,2011,9/30/06,9/30/06,3/17/08,,,,,,,,
/company/tutor-technologies,Tutor Technologies,http://tutortechnologies.com,,,operating,USA,PA,Pittsburg,Pittsburgh,1,,,,,5/11/07,5/11/07,,,,,,,,,
/company/tutor-trove,Tutor Trove,http://www.tutortrove.com,software,"110,000",operating,USA,CT,New Haven,New Haven,1,12/31/02, 2007-01 ,2007-Q1,2007,3/29/06,3/29/06,,,,,,,,,
/company/tutor-universe,Tutor Universe,http://www.tutoruniverse.com,education,"450,000",operating,USA,IA,Iowa City,Iowa City,2,3/31/07, 2011-04 ,2011-Q2,2011,5/17/08,1/29/09,6/30/09,,,,,,,,
/company/tutordudes,TutorDudes,http://tutordudes.com,education,"3,000",operating,,,unknown,,1,12/31/05, 2010-01 ,2010-Q1,2010,12/31/05,12/31/05,6/30/07,,,,,,,,
/company/tutorgroup,TutorGroup,http://www.tutor-group.com,education,"115,000,000",operating,CHN,,Shanghai,Shanghai,3,12/31/99, 2004-01 ,2004-Q1,2004,4/24/08,3/9/10,2/16/10,,,,,,,,
/company/tutoria-gmbh,tutoria GmbH,http://www.tutoria.de,education,,operating,DEU,,Munich,Munich,3,6/30/03, 2007-07 ,2007-Q3,2007,12/31/02,7/31/06,,,,,,,,,
/company/tutorialtab,TutorialTab,http://tutorialtab.com,education,"12,000",closed,,,unknown,,1,3/1/06, 2010-03 ,2010-Q1,2010,3/1/06,3/1/06,3/1/06,,,,,,,,
/company/tutorize,TUTORize,http://tutorize.com,education,"646,950",operating,DEU,,Koblenz,Koblenz,1,12/31/06, 2011-01 ,2011-Q1,2011,12/31/07,12/31/07,9/24/08,,,,,,,,
/company/tutorspree,Tutorspree,http://www.tutorspree.com,education,"1,800,000",acquired,USA,NY,New York,New York,2,8/31/06, 2010-09 ,2010-Q3,2010,12/19/07,2/17/09,1/23/10,,,,,,,,
/company/tutorvista-com,TutorVista.com,http://www.tutorvista.com,education,"80,750,000",operating,IND,,Bangalore,Bangalore,4,8/31/01, 2005-09 ,2005-Q3,2005,6/11/02,9/23/06,4/9/04,,,,,,,,
/company/tutti-dynamics,Tutti Dynamics,http://tuttiplayer.com,music,"670,840",operating,USA,LA,New Orleans,NEW ORLEANS,1,12/31/07, 2012-01 ,2012-Q1,2012,10/14/09,10/14/09,,,,,,,,,
/company/tutumcloud,TutumCloud,http://www.tutum.co,software,"40,000",operating,USA,NY,New York - Other,,1,9/30/09, 2013-10 ,2013-Q4,2013,3/13/09,3/13/09,9/30/09,,,,,,,,
/company/tuun-health,TUUN HEALTH,,,"25,000",operating,USA,NV,Reno,RENO,1,,,,,8/3/05,8/3/05,,,,,,,,,
/company/tuvox,TuVox,http://www.tuvox.com,consulting,"20,000,000",acquired,USA,CA,SF Bay,Cupertino,1,12/31/95, 2000-01 ,2000-Q1,2000,12/4/03,12/4/03,1/31/01,,,,,,,,
/company/tuxebo,Tuxebo,http://www.tuxebo.co.uk,web,,closed,,,unknown,,1,6/5/05, 2009-06 ,2009-Q2,2009,8/1/05,8/1/05,4/15/06,,,,,,,,
/company/tv-compass,TV Compass,,software,"6,514,212",operating,USA,IL,Chicago,Chicago,1,12/31/98, 2003-01 ,2003-Q1,2003,6/17/05,6/17/05,12/31/00,,,,,,,,
/company/tv-interactive-systems,TV Interactive Systems,http://tvinteractivesystems.com,software,,closed,USA,NY,New York,New York,1,2/28/05, 2009-03 ,2009-Q1,2009,12/31/05,12/31/05,12/31/04,,,,,,,,
/company/tv-pixie,TV Pixie,http://tvpixie.com,web,"69,585",closed,GBR,,London,London,1,4/19/05, 2009-04 ,2009-Q2,2009,12/31/04,12/31/04,12/31/04,,,,,,,,
/company/tv-talk-network,TV Talk Network,http://www.tvtalk.com,games_video,"900,000",operating,USA,OH,Columbus,Delaware,1,9/9/08, 2012-09 ,2012-Q3,2012,12/31/08,12/31/08,11/5/09,,,,,,,,
/company/tv-tubex,TV TubeX,http://www.tvtubex.com,games_video,"10,000",operating,CAN,,Windsor,Windsor,1,9/30/02, 2006-10 ,2006-Q4,2006,12/31/00,12/31/00,,,,,,,,,
/company/tv2-holding,TV2 Holding,http://trivascular.com,biotech,"119,865,030",operating,USA,CA,SF Bay,Santa Rosa,5,12/31/02, 2007-01 ,2007-Q1,2007,11/5/05,11/6/09,,,,,,,,,
/company/tva-medical,TVA Medical,http://tvamedical.com,medical,"12,100,000",operating,USA,TX,Austin,Austin,2,12/31/03, 2008-01 ,2008-Q1,2008,1/10/06,6/9/09,12/31/05,,,,,,,,
/company/tvax-biomedical,TVAX Biomedical,http://www.tvaxbiomedical.com,biotech,"4,000,391",operating,USA,KS,Kansas City,Lenexa,2,,,,,8/7/06,1/6/09,,,,,,,,,
/company/iptvbeat,TVbeat,http://tvbeat.com,analytics,"2,120,000",operating,USA,CA,London,London,2,1/31/09, 2013-02 ,2013-Q1,2013,7/1/09,3/3/10,9/26/09,,,,,,,,
/company/tvcompass,tvCompass,,mobile,"5,100,000",operating,USA,IL,Chicago,Chicago,1,12/31/98, 2003-01 ,2003-Q1,2003,4/24/02,4/24/02,12/31/03,,,,,,,,
/company/tvdeck,TVDeck,http://tvdeck.com,web,"250,000",closed,,,unknown,,1,12/31/04, 2009-01 ,2009-Q1,2009,12/31/04,12/31/04,10/31/05,,,,,,,,
/company/tvinci,Tvinci,http://www.tvinci.com,games_video,"6,100,000",operating,ISR,,Tel Aviv,Tel Aviv,2,12/31/02, 2007-01 ,2007-Q1,2007,2/8/05,10/14/08,1/27/09,,,,,,,,
/company/tvoop,Tvoop,http://www.Tvoop.com,news,"800,000",operating,USA,CA,Tarzana,Tarzana,2,12/31/04, 2009-01 ,2009-Q1,2009,12/31/04,12/31/04,,,,,,,,,
/company/tvpage-inc,"TVPage, Inc.",http://www.tvpage.com,web,"1,000,000",operating,USA,CA,San Diego,San Diego,1,1/1/08, 2012-01 ,2012-Q1,2012,1/1/08,1/1/08,,,,,,,,,
/company/tvplus,TVplus,http://www.tvplus.com,software,"4,975,007",operating,USA,CA,Los Angeles,Orange,4,1/31/05, 2009-02 ,2009-Q1,2009,12/27/06,9/17/09,2/28/07,,,,,,,,
/company/tvs-logistics-services,TVS Logistics Services,http://www.tvslogisticsservices.com,manufacturing,"53,000,000",operating,IND,,Chennai,Chennai,1,,,,,4/20/08,4/20/08,,,,,,,,,
/company/toze-labs,TVShow Time,http://tvshowtime.com,enterprise,"643,300",operating,FRA,,France - Other,,1,12/31/06, 2011-01 ,2011-Q1,2011,7/23/09,7/23/09,4/30/07,,,,,,,,
/company/tvsmiles,TVSmiles,http://tvsmiles.de,mobile,"7,000,000",operating,DEU,,Berlin,Berlin,1,12/31/08, 2013-01 ,2013-Q1,2013,3/4/10,3/4/10,1/26/09,,,,,,,,
/company/tvtrip,TVtrip,http://www.TVtrip.com,travel,"13,770,000",operating,FRA,,Paris,Paris,2,5/31/03, 2007-06 ,2007-Q2,2007,6/30/03,2/1/05,2/9/10,,,,,,,,
/company/tvty,TVTY,http://www.tvty.fr,advertising,"2,346,120",operating,FRA,,Paris,Paris,2,9/14/05, 2009-09 ,2009-Q3,2009,6/14/06,7/31/07,,,,,,,,,
/company/tvu-networks,TVU Networks,http://www.tvunetworks.com,ecommerce,"10,050,071",operating,USA,CA,SF Bay,Mountain View,3,9/30/01, 2005-10 ,2005-Q4,2005,9/30/04,2/19/09,2/28/07,,,,,,,,
/company/twago-teamwork-across-glogal-offices,twago - teamwork across global offices,http://www.twago.com,consulting,"3,140,960",operating,DEU,,Berlin,Berlin,2,2/28/05, 2009-03 ,2009-Q1,2009,6/30/05,5/31/08,7/31/07,,,,,,,,
/company/tweegee,Tweegee,http://www.tweegee.com,games_video,"3,000,000",operating,ISR,,Ramat Gan,Ramat Gan,1,12/31/03, 2008-01 ,2008-Q1,2008,4/30/04,4/30/04,7/9/09,,,,,,,,
/company/tweekaboo,Tweekaboo,http://www.tweekaboo.com,health,"800,000",operating,IRL,,Cork,Cork,1,12/31/05, 2010-01 ,2010-Q1,2010,4/6/09,4/6/09,3/25/09,,,,,,,,
/company/tweepsmap,TweepsMap,http://tweepsmap.com,social,,operating,,,unknown,,1,,,,,3/31/09,3/31/09,12/31/06,,,,,,,,
/company/tweet-category,Tweet Category,http://www.tweetcategory.com,analytics,"140,382",operating,ESP,,TBD,Noain,1,5/3/08, 2012-05 ,2012-Q2,2012,11/18/08,11/18/08,5/4/08,,,,,,,,
/company/tweetdeck,TweetDeck,http://www.tweetdeck.com,software,"5,314,960",acquired,GBR,,London,London,3,7/3/04, 2008-07 ,2008-Q3,2008,12/31/04,5/19/06,6/18/09,,,,,,,,
/company/tweetflow,Tweetflow,http://tweetflow.com,,,closed,,,unknown,,1,,,,,2/28/06,2/28/06,,,,,,,,,
/company/tweetmeme,TweetMeme,http://www.tweetmeme.com,web,"909,330",operating,GBR,,London,Reading,2,12/31/03, 2008-01 ,2008-Q1,2008,9/30/03,12/31/04,,,,,,,,,
/company/tweetminster,Tweetminster,http://www.tweetminster.co.uk,news,"164,864",operating,,,unknown,,1,12/19/04, 2008-12 ,2008-Q4,2008,7/29/05,7/29/05,,,,,,,,,
/company/tweetmysong-2,TweetMySong.com,http://tweetmysong.com,music,,closed,,,unknown,,1,9/11/06, 2010-09 ,2010-Q3,2010,12/31/06,12/31/06,,,,,,,,,
/company/tweetphoto,TweetPhoto,http://tweetphoto.com,web,"2,600,000",acquired,USA,CA,San Diego,San Diego,1,3/17/05, 2009-03 ,2009-Q1,2009,4/12/06,4/12/06,8/17/06,,,,,,,,
/company/tweettv,tweetTV,http://www.tweet.tv,social,"750,000",operating,USA,TX,Austin,Austin,1,10/31/07, 2011-11 ,2011-Q4,2011,3/26/08,3/26/08,9/30/05,,,,,,,,
/company/tweetup,TweetUp,,other,"3,499,999",operating,USA,CA,Los Angeles,PASADENA,1,12/31/05, 2010-01 ,2010-Q1,2010,6/30/06,6/30/06,,,,,,,,,
/company/tweetwall,Tweetwall,http://tweetwall.com,social,"165,000",operating,USA,RI,Providence,Providence,1,7/29/05, 2009-07 ,2009-Q3,2009,3/31/08,3/31/08,8/6/09,,,,,,,,
/company/tweetworks,Tweetworks,http://www.tweetworks.com,search,"50,000",operating,USA,MA,Boston,Westborough,1,10/31/04, 2008-11 ,2008-Q4,2008,10/31/04,10/31/04,,,,,,,,,
/company/twelixir,Twelixir,http://www.twelixir.com,social,,operating,FRA,,Paris,Paris,1,1/20/09, 2013-01 ,2013-Q1,2013,1/20/09,1/20/09,1/20/09,,,,,,,,
/company/twelve,Twelve,,medical,"20,500,100",operating,USA,CA,SF Bay,Menlo Park,3,12/31/04, 2009-01 ,2009-Q1,2009,3/22/07,6/10/08,,,,,,,,,
/company/twelvefoldmedia,Twelvefold Media,http://www.twelvefold.com,advertising,"32,902,115",operating,USA,CA,SF Bay,San Francisco,6,6/11/00, 2004-06 ,2004-Q2,2004,9/27/02,5/24/07,3/19/10,,,,,,,,
/company/twenga,Twenga,http://www.twenga.com,search,"3,837,860",operating,FRA,,Paris,Paris,1,9/16/02, 2006-09 ,2006-Q3,2006,11/30/03,11/30/03,8/22/07,,,,,,,,
/company/20jeans,Twenty Jeans,http://20JEANS.com,ecommerce,"1,000,000",operating,USA,CA,Los Angeles,Los Angeles,3,7/31/08, 2012-08 ,2012-Q3,2012,1/31/09,4/17/09,7/31/08,,,,,,,,
/company/twenty-recruitment-group,Twenty Recruitment Group,http://www.twentyrecruitment.com,search,,operating,USA,NY,New York,New York,1,12/31/04, 2009-01 ,2009-Q1,2009,12/31/04,12/31/04,12/31/04,,,,,,,,
/company/twenty20-2,Twenty20.com,http://twenty20.com,photo_video,"1,700,000",operating,USA,CA,Los Angeles,Santa Monica,1,1/31/08, 2012-02 ,2012-Q1,2012,6/28/08,6/28/08,10/15/09,,,,,,,,
/company/twenty5media,twenty5media,http://www.twenty5media.com,other,,operating,GBR,,London,London,1,3/9/05, 2009-03 ,2009-Q1,2009,3/3/09,3/3/09,,,,,,,,,
/company/twentyfeet,TwentyFeet,http://www.twentyfeet.com,software,"2,000,000",acquired,DEU,,Wiesbaden,Wiesbaden,1,3/7/06, 2010-03 ,2010-Q1,2010,7/11/09,7/11/09,3/7/06,,,,,,,,
/company/twentyfour6,TwentyFour6,http://www.twentyfour6.com,advertising,"65,000",closed,USA,IL,Chicago,Chicago,1,12/31/03, 2008-01 ,2008-Q1,2008,5/31/04,5/31/04,,,,,,,,,
/company/twentypeople,TwentyPeople,http://www.twentypeople.com,enterprise,"13,755",operating,GBR,,London,London,1,1/31/07, 2011-02 ,2011-Q1,2011,1/31/07,1/31/07,2/28/07,,,,,,,,
/company/twibingo,Twibingo,http://www.twibingo.com,games_video,"50,000",closed,USA,NY,New York,New York,1,5/31/05, 2009-06 ,2009-Q2,2009,5/31/05,5/31/05,,,,,,,,,
/company/twice,Twice,http://www.liketwice.com,fashion,"22,500,000",operating,USA,CA,SF Bay,San Francisco,2,12/31/06, 2011-01 ,2011-Q1,2011,8/20/08,1/15/10,1/15/10,,,,,,,,
/company/twidaq,twiDAQ,http://twidaq.com,games_video,"48,027",operating,GBR,,Bath,Bath,1,7/25/06, 2010-07 ,2010-Q3,2010,6/30/07,6/30/07,6/25/06,,,,,,,,
/company/twidox,twidox,http://www.twidox.com,network_hosting,,closed,DEU,,Wiesbaden,Wiesbaden,1,10/31/03, 2007-11 ,2007-Q4,2007,12/31/03,12/31/03,6/15/04,,,,,,,,
/company/twigmore,Twigmore,http://twigmore.com,travel,"275,000",closed,USA,NY,New York,New York,2,10/14/05, 2009-10 ,2009-Q4,2009,5/13/06,10/11/07,11/17/07,,,,,,,,
/company/twiigg,Twiigg,http://www.twiigg.com,search,"25,000",closed,USA,VA,Washington DC,Reston,1,4/30/05, 2009-05 ,2009-Q2,2009,10/31/05,10/31/05,8/31/05,,,,,,,,
/company/twilio,Twilio,http://www.twilio.com,enterprise,"103,700,000",operating,USA,CA,SF Bay,San Francisco,5,12/31/02, 2007-01 ,2007-Q1,2007,12/31/04,6/6/09,9/22/09,,,,,,,,
/company/twillion,Twillion,http://www.twillion.co.uk,search,,operating,GBR,,London,London,1,12/26/05, 2009-12 ,2009-Q4,2009,5/27/09,5/27/09,5/24/09,,,,,,,,
/company/twin-star-ecs,Twin Star ECS,http://twinstarecs.com,biotech,"95,000",operating,USA,MN,Minneapolis,Minneapolis,1,12/31/05, 2010-01 ,2010-Q1,2010,12/2/06,12/2/06,,,,,,,,,
/company/twingly,Twingly,http://www.twingly.com,search,"1,350,500",operating,SWE,,Linkoping,Linkoping,1,12/31/01, 2006-01 ,2006-Q1,2006,6/30/03,6/30/03,9/29/05,,,,,,,,
/company/twinklr,Twinklr,http://www.twinklr.com,social,"1,000",operating,KOR,,Seoul,Seoul,1,11/2/07, 2011-11 ,2011-Q4,2011,11/2/07,11/2/07,,,,,,,,,
/company/twinlinx,TWINLINX,http://www.twinlinx.com,hardware,"741,000",operating,FRA,,Aix en Provence,Aix-en-Provence,1,12/31/01, 2006-01 ,2006-Q1,2006,2/24/04,2/24/04,,,,,,,,,
/company/twinstrata,TwinStrata,http://www.twinstrata.com,enterprise,"19,389,775",operating,USA,MA,Boston,Natick,5,12/31/02, 2007-01 ,2007-Q1,2007,7/12/05,10/12/07,12/31/08,,,,,,,,
/company/twirl-tv,Twirl TV,http://www.twirltv.com,games_video,"8,762",operating,USA,CA,SF Bay,Los Altos Hills,1,12/31/04, 2009-01 ,2009-Q1,2009,3/28/06,3/28/06,,,,,,,,,
/company/twist,Twist,http://www.twist.com,mobile,"6,000,000",operating,USA,CA,SF Bay,San Francisco,1,,,,,7/18/08,7/18/08,10/2/08,,,,,,,,
/company/twist-and-shout,Twist and Shout,http://www.twist.com,mobile,"6,000,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/06, 2011-01 ,2011-Q1,2011,6/30/08,6/30/08,5/31/08,,,,,,,,
/company/twist-biosciences,Twist Bioscience,http://www.twistbioscience.com,biotech,"9,110,714",operating,USA,CA,SF Bay,SAN FRANCISCO,1,12/31/08, 2013-01 ,2013-Q1,2013,2/9/10,2/9/10,,,,,,,,,
/company/twistbox-entertainment,Twistbox Entertainment,http://www.twistbox.com,games_video,"32,250,000",acquired,USA,CA,Los Angeles,Sherman Oaks,2,,,,,12/31/01,9/11/03,4/30/02,,,,,,,,
/company/twisted-pair-solutions,Twisted Pair Solutions,http://www.twistpair.com,software,"10,500,000",acquired,USA,WA,Seattle,Seattle,2,12/31/94, 1999-01 ,1999-Q1,1999,9/28/02,2/17/06,12/31/06,,,,,,,,
/company/twistle,Twistle,http://twistle.com,software,"820,001",operating,USA,NM,Albuquerque,ALBUQUERQUE,1,12/31/06, 2011-01 ,2011-Q1,2011,1/23/07,1/23/07,,,,,,,,,
/company/twitcasting,TwitCasting,http://twitcasting.tv,games_video,"640,000",operating,JPN,,Japan - Other,,1,,,,,5/21/09,5/21/09,,,,,,,,,
/company/twitch,Twitch,http://www.twitch.tv,games_video,"35,000,000",operating,USA,CA,SF Bay,San Francisco,2,12/31/06, 2011-01 ,2011-Q1,2011,9/18/08,9/29/09,3/4/10,,,,,,,,
/company/twitchat,TwitChat,http://www.twitchat.im,messaging,,operating,USA,GA,Atlanta,Atlanta,1,1/31/07, 2011-02 ,2011-Q1,2011,11/10/07,11/10/07,1/31/07,,,,,,,,
/company/twitjump,TwitJump,http://www.twitjump.com,web,"150,000",acquired,USA,UT,Salt Lake City,Salt Lake City,1,4/30/05, 2009-05 ,2009-Q2,2009,4/14/05,4/14/05,,,,,,,,,
/company/twitmusic,Twitmusic,http://www.Twitmusic.com,web,,operating,,,unknown,,2,12/31/07, 2012-01 ,2012-Q1,2012,3/31/08,12/31/08,1/9/09,,,,,,,,
/company/twitpay,Twitpay,http://twitpay.com,ecommerce,"500,000",closed,USA,GA,Atlanta,Atlanta,2,12/31/05, 2010-01 ,2010-Q1,2010,3/14/06,12/31/06,,,,,,,,,
/company/twitsale,Twitsale,http://www.twitsale.com,advertising,"2,606",operating,NLD,,Ede,Ede,1,,,,,7/31/06,7/31/06,,,,,,,,,
/company/twitter,Twitter,http://twitter.com,social,"1,160,166,511",ipo,USA,CA,SF Bay,San Francisco,8,3/20/02, 2006-03 ,2006-Q1,2006,6/30/03,9/7/07,3/30/10,,,,,,,,
/company/two-42-solutions,two.42.solutions,http://two42solutions.com,analytics,"50,000",operating,USA,VA,Washington DC,Alexandria,1,1/1/09, 2013-01 ,2013-Q1,2013,1/31/10,1/31/10,,,,,,,,,
/company/twochop,TwoChop,http://www.twochop.com,games_video,"450,000",operating,USA,NY,New York,New York,1,,,,,10/9/07,10/9/07,3/31/06,,,,,,,,
/company/twof,TwoF,http://www.molecularstamping.com,biotech,"2,148,399",closed,USA,CA,SF Bay,San Mateo,1,10/31/01, 2005-11 ,2005-Q4,2005,2/7/06,2/7/06,,,,,,,,,
/company/twofish,TwoFish,http://www.twofish.com,ecommerce,"9,500,000",acquired,USA,CA,SF Bay,Redwood City,2,12/31/01, 2006-01 ,2006-Q1,2006,11/30/02,10/9/04,8/23/05,,,,,,,,
/company/twones,Twones,http://twones.com,music,"500,000",closed,NLD,,Amsterdam,Amsterdam,1,6/30/04, 2008-07 ,2008-Q3,2008,6/30/04,6/30/04,,,,,,,,,
/company/twonq,Twonq,http://www.twonq.com,web,"800,000",closed,USA,CA,SF Bay,San Francisco,1,6/30/04, 2008-07 ,2008-Q3,2008,12/31/03,12/31/03,,,,,,,,,
/company/twoodo,Twoodo,http://www.twoodo.com/home,software,"384,200",operating,GBR,,London,London,3,12/31/07, 2012-01 ,2012-Q1,2012,6/12/09,8/20/09,4/30/09,,,,,,,,
/company/twoten,TwoTen,http://twoten.is,web,,operating,GBR,,unknown,Charlbury,1,8/31/07, 2011-09 ,2011-Q3,2011,9/30/08,9/30/08,,,,,,,,,
/company/twsocial,TWSocial,http://twsocial.com,social,"80,000",operating,,,unknown,,1,12/31/08, 2013-01 ,2013-Q1,2013,11/1/09,11/1/09,,,,,,,,,
/company/twtbks,TwtBks,http://www.twtbks.com,web,"25,000",closed,USA,CA,SF Bay,San Francisco,1,6/19/05, 2009-06 ,2009-Q2,2009,6/25/05,6/25/05,,,,,,,,,
/company/twtmob,twtMob,http://www.twtmob.com,advertising,"930,000",operating,USA,CA,Los Angeles,Los Angeles,1,4/15/06, 2010-04 ,2010-Q2,2010,11/30/08,11/30/08,,,,,,,,,
/company/twtrland,twtrland,http://twtrland.com,,,operating,,,unknown,,1,12/31/07, 2012-01 ,2012-Q1,2012,5/14/08,5/14/08,11/15/08,,,,,,,,
/company/twylah,Twylah,http://www.twylah.com,,,operating,USA,CA,SF Bay,San Francisco,1,,,,,6/30/07,6/30/07,6/30/06,,,,,,,,
/company/tx-com-cn,TX. com. cn,http://www.tx.com.cn,social,"33,472,800",operating,CHN,,China - Other,,2,,,,,11/30/01,7/31/05,,,,,,,,,
/company/txcell,TxCell,http://www.txcell.com,biotech,"16,075,360",operating,FRA,,Valbonne,Valbonne,1,,,,,11/25/08,11/25/08,,,,,,,,,
/company/txcom,TXCOM,http://www.txcom.com,hardware,"1,290,000",operating,FRA,,LE PLESSIS ROBINSON,Le PLESSIS ROBINSON,1,,,,,8/29/06,8/29/06,,,,,,,,,
/company/txt4,Txt4,http://www.txt4.com/uk/business/product.html,software,"2,610,000",closed,GBR,,London,London,2,,,,,11/30/01,3/26/02,,,,,,,,,
/company/txtfeedback,TxtFeedback,http://www.txtfeedback.net,mobile,"38,484",operating,ROM,,Cluj Napoca,Cluj-Napoca,1,12/31/07, 2012-01 ,2012-Q1,2012,4/2/09,4/2/09,,,,,,,,,
/company/txtr,txtr,http://txtr.com,hardware,,operating,DEU,,Berlin,Berlin,2,1/14/04, 2008-01 ,2008-Q1,2008,3/31/04,5/30/07,7/31/07,,,,,,,,
/company/txvia,TxVia,http://www.txvia.com,finance,"55,350,000",acquired,USA,NY,New York,New York,4,12/31/01, 2006-01 ,2006-Q1,2006,9/30/03,10/25/06,10/25/06,,,,,,,,
/company/tyba,Tyba,http://tyba.com,social,"1,310,000",operating,ESP,,Madrid,Madrid,2,9/13/07, 2011-09 ,2011-Q3,2011,10/31/08,8/21/09,10/16/09,,,,,,,,
/company/tyber-medical,Tyber Medical,http://tybermedical.com,medical,,operating,USA,NJ,Morristown,Morristown,1,12/31/07, 2012-01 ,2012-Q1,2012,11/25/09,11/25/09,,,,,,,,,
/company/tyco-electronics-group,Tyco Electronics Group,,,"449,300,000",operating,LUX,,Luxembourg,LUXEMBOURG,1,,,,,11/12/03,11/12/03,,,,,,,,,
/company/tycoon-mobile-llc,Tycoon Mobile inc,http://www.tycoonmobile.com,mobile,"75,000",operating,USA,CA,SF Bay,San Ramon,1,12/31/07, 2012-01 ,2012-Q1,2012,10/13/05,10/13/05,,,,,,,,,
/company/tyfone,Tyfone,http://tyfone.com,mobile,"5,300,000",operating,USA,OR,Portland,Portland,3,12/31/99, 2004-01 ,2004-Q1,2004,2/3/04,2/8/08,2/6/08,,,,,,,,
/company/tykli,Tykli,http://tyk.li,analytics,"65,070",operating,ITA,,Torino,Torino,1,2/29/08, 2012-03 ,2012-Q1,2012,1/2/08,1/2/08,,,,,,,,,
/company/tykoon,Tykoon,http://tykoon.com,finance,"1,830,000",operating,USA,NY,New York,New York,2,,,,,2/21/07,9/26/07,3/31/08,,,,,,,,
/company/tylr-mobile,Tylr Mobile,http://www.tylrmobile.com,mobile,"1,500,000",operating,USA,CA,SF Bay,San Mateo,1,10/31/08, 2012-11 ,2012-Q4,2012,11/3/09,11/3/09,4/15/09,,,,,,,,
/company/tymphany,Tymphany,http://www.tymphany.com,hardware,"13,000,000",operating,USA,CA,SF Bay,San Rafael,1,12/31/00, 2005-01 ,2005-Q1,2005,10/3/02,10/3/02,,,,,,,,,
/company/tymr,tymr,http://tymr.com,social,"5,000",operating,PRT,,Maia,Maia,1,3/1/07, 2011-03 ,2011-Q1,2011,12/9/07,12/9/07,3/1/07,,,,,,,,
